0,1,idQ,idA
"Using the Auto Value Addition tool, how can i set the value of my octopus card?",Apply for Octopus Automatic Add-Value Service for myself,839,63
Please help me connect my new octopus card to my aavs.,Apply for Octopus Automatic Add-Value Service for myself,1706,63
"Another card linked, one of my Octopus Card have my card for aavs.",Apply for Octopus Automatic Add-Value Service for myself,3810,63
I have applied automatic add value to my octopus card.,Apply for Octopus Automatic Add-Value Service for myself,673,63
"Today, I lost my Octopus card, want to change aavs to my new octopus.",Apply for Octopus Automatic Add-Value Service for myself,3473,63
Then i tried to apply Octopus aavs for my second Octopus card.,Apply for Octopus Automatic Add-Value Service for myself,4214,63
I report my octopus lost want to modify my aavs to link to my new octopus.,Apply for Octopus Automatic Add-Value Service for myself,4599,63
Apply for aavs for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,1198,63
Cancel one of Octopus Aavs service,Cancel Octopus Automatic Add-Value Service,4660,52
i end the automatic octopus card aavs function,Cancel Octopus Automatic Add-Value Service,2946,52
Bitten cancel my octopus aavs aavs.,Cancel Octopus Automatic Add-Value Service,1722,52
Cancel my avs of the Octopus service.,Cancel Octopus Automatic Add-Value Service,1148,52
My Octopus Automatic AAvs Service for existing Visacard re-schedules,Cancel Octopus Automatic Add-Value Service,79,52
How to cancel aavs of octopus.,Cancel Octopus Automatic Add-Value Service,2352,52
Delete octopus aavs request that I applied earlier,Cancel Octopus Automatic Add-Value Service,4418,52
My Octopus card cancel aavs a new Octopus.,Cancel Octopus Automatic Add-Value Service,826,52
How do I stop aavs in my octopus card?,Cancel Octopus Automatic Add-Value Service,89,52
how can I remove an octopus aavs from a certain octopus card through internet banking,Cancel Octopus Automatic Add-Value Service,1074,52
"For octopus, cancel the automatic value supplement service.",Cancel Octopus Automatic Add-Value Service,368,52
how to cancel aavs from my octopus card please?,Cancel Octopus Automatic Add-Value Service,1129,52
Annull the octopus aavs,Cancel Octopus Automatic Add-Value Service,3860,52
How to cancel aavs aavs,Cancel Octopus Automatic Add-Value Service,3538,52
What can I do to cancel my Octopus automatic plan?,Cancel Octopus Automatic Add-Value Service,1359,52
How to cancel debit to octopus card,Cancel Octopus Automatic Add-Value Service,4467,52
I want to ask how to stop the octopus aavs service.,Cancel Octopus Automatic Add-Value Service,4683,52
3) Cancell my octopus aavs,Cancel Octopus Automatic Add-Value Service,1911,52
Can I transfer my points oth a My Asia miles account from my online pb?,Convert Asia Miles via HSBC website,3121,46
How can I transfer reward cash online to Asia miles?,Convert Asia Miles via HSBC website,51,46
How to navigate online where I can redeem asia miles points.,Convert Asia Miles via HSBC website,2699,46
How do I get from the menu to the webpage for changing rewardcash to Asia miles?,Convert Asia Miles via HSBC website,1618,46
How do i convert rewardcash in asia miles?,Convert Asia Miles via HSBC website,979,46
"My rewards points to Asia miles converted, but i can not find link.",Convert Asia Miles via HSBC website,2193,46
E-mail : kann i redeem Asia miles online?,Convert Asia Miles via HSBC website,3278,46
"Merci, can hsbc give me the link to redeem points for the Asia Miles Program?",Convert Asia Miles via HSBC website,3154,46
how to transfer reward money online into Asia miles,Convert Asia Miles via HSBC website,1037,46
How can I transfer credit card points to Asia Mles points via the internet banking service?,Convert Asia Miles via HSBC website,1612,46
How to convert my rewardcash into Asia Miles via online banking.,Convert Asia Miles via HSBC website,2474,46
How do I transfer mastercard rewards points to my asia miles account using hsbc online?,Convert Asia Miles via HSBC website,525,46
How can I redeem my card points for asia miles - barrel online?,Convert Asia Miles via HSBC website,2295,46
Please Give Me Link Can I Transfer reward Dollar to Asia miles!,Convert Asia Miles via HSBC website,378,46
i have link to redeem miles to asia.,Convert Asia Miles via HSBC website,97,46
Can i have a link to transfer my miles earned from my credit card to my account asia?,Convert Asia Miles via HSBC website,3604,46
How to convert my reward cash online into Asia Miles,Convert Asia Miles via HSBC website,2756,46
How do I transfer asia miles points to rewards?,Convert Asia Miles via HSBC website,391,46
Some of my reward cash are soon to expire can I change my rewards cash to asia miles online?,Convert Asia Miles via HSBC website,3972,46
Check if i have transferred points from my credit card to my ASUS miles account online.,Convert Asia Miles via HSBC website,4876,46
"My rewards cash transfer can be redeemed to asia miles, just join asia miles online.",Convert Asia Miles via HSBC website,3772,46
How can I transfer my Rewards cash on my Asia miles account online?,Convert Asia Miles via HSBC website,2464,46
How do i convert rewardcash on website to Asia miles?,Convert Asia Miles via HSBC website,3682,46
" If I were to make an online transfer of my reward points on my credit card, I might just wonder?",Convert Asia Miles via HSBC website,3380,46
My hsbc america account - add to my global transfer.,How can I add my global HSBC accounts to Global View in Personal Internet Banking,64,11
